Order_ID,Day_Of_Week,Month,Year,Date,Order_Time,User_ID
3550,5,4,2023,25,15,358
3551,1,4,2023,23,12,142
3552,3,3,2023,12,15,229
3553,1,3,2023,7,22,54
3554,3,2,2022,3,16,394
3555,1,11,2022,11,2,134
3556,3,2,2021,28,8,266
3557,1,6,2022,5,4,262
3558,4,12,2022,2,14,143
3559,3,12,2021,19,5,479
3560,2,4,2021,1,10,237
3561,2,5,2022,1,17,218
3562,4,2,2021,19,13,307
3563,1,10,2023,10,3,232
3564,5,3,2022,11,21,444
3565,3,6,2023,13,2,427
3566,3,4,2023,23,9,379
3567,1,2,2021,28,4,408
3568,5,2,2023,17,7,113
3569,7,11,2022,28,19,104
3570,7,2,2021,16,8,212
3571,7,1,2022,11,3,380
3572,1,10,2022,21,17,93
3573,3,12,2023,1,9,484
3574,2,5,2021,9,16,436
3575,5,10,2022,26,16,412
3576,1,10,2022,3,7,213
3577,3,7,2021,29,20,285
3578,3,6,2022,17,5,305
3579,1,6,2021,2,23,29
3580,1,1,2022,13,4,481
3581,4,1,2022,1,16,90
3582,5,2,2022,13,7,263
3583,3,9,2023,7,3,36
3584,1,9,2023,3,7,376
3585,5,7,2021,30,22,161
3586,1,2,2022,24,17,354
3587,2,4,2023,13,1,175
3588,4,11,2022,7,3,467
3589,3,7,2023,15,10,291
3590,4,2,2022,6,16,124
3591,1,11,2022,14,1,406
3592,5,5,2022,26,7,24
3593,3,3,2021,23,21,318
3594,4,3,2021,16,11,53
3595,4,1,2021,21,9,388
3596,7,7,2022,23,1,14
3597,3,12,2021,1,17,2
3598,7,10,2021,14,2,356
3599,2,8,2021,2,1,493
3600,2,5,2022,19,13,340
3601,3,12,2022,27,6,90
3602,5,5,2023,7,22,253
3603,6,6,2021,16,21,111
3604,5,11,2021,9,10,345
3605,4,5,2021,29,18,100
3606,6,10,2022,16,15,391
3607,2,1,2022,12,5,445
3608,3,7,2023,18,1,89
3609,7,9,2022,28,22,185
3610,4,5,2022,2,20,365
3611,5,8,2023,1,13,90
3612,4,12,2021,19,6,249
3613,4,1,2021,28,3,496
3614,3,6,2021,26,0,267
3615,6,8,2021,5,15,322
3616,2,3,2021,12,6,159
3617,4,4,2021,17,13,318
3618,4,5,2022,8,9,170
3619,1,7,2023,25,16,359
3620,6,2,2023,30,11,453
3621,6,9,2021,20,21,279
3622,6,10,2023,16,11,103
3623,3,3,2022,24,15,330
3624,1,1,2023,15,0,447
3625,7,3,2021,15,3,304
3626,6,1,2021,7,9,364
3627,6,4,2021,19,1,5
3628,3,9,2023,21,1,63
3629,6,9,2022,27,14,169
3630,7,12,2021,15,10,99
3631,3,6,2023,28,21,3
3632,4,8,2023,2,4,411
3633,2,10,2021,6,15,304
3634,5,9,2021,6,1,308
3635,1,5,2023,11,23,392
3636,3,12,2022,10,7,228
3637,4,1,2022,30,18,225
3638,2,11,2021,27,2,253
3639,2,4,2021,29,15,288
3640,6,7,2021,10,6,491
3641,2,4,2023,30,7,74
3642,6,5,2021,24,21,175
3643,7,10,2021,16,20,9
3644,6,11,2023,5,2,72
3645,7,11,2022,10,7,349
3646,2,8,2023,6,2,457
3647,2,2,2023,6,18,464
3648,1,5,2023,1,21,262
3649,7,11,2023,17,22,441
3650,7,11,2021,11,19,86
3651,6,11,2022,16,19,227
3652,4,4,2023,4,4,147
3653,7,9,2023,9,16,128
3654,4,5,2021,19,8,176
3655,1,2,2023,15,5,170
3656,6,12,2021,20,9,67
3657,6,1,2022,18,8,216
3658,6,10,2023,23,6,417
3659,6,8,2023,3,6,91
3660,1,3,2023,20,11,201
3661,3,4,2023,21,0,236
3662,3,2,2021,15,11,147
3663,1,1,2022,15,12,312
3664,6,3,2021,17,23,230
3665,1,10,2021,8,4,141
3666,3,3,2023,31,14,251
3667,6,2,2023,20,10,110
3668,4,2,2022,24,0,230
3669,3,8,2023,14,13,457
3670,1,11,2023,11,6,33
3671,3,9,2023,7,14,229
3672,6,6,2021,15,13,9
3673,7,8,2023,24,1,275
3674,6,11,2021,30,14,274
3675,3,10,2021,3,12,366
3676,5,7,2022,5,19,276
3677,7,11,2021,1,11,231
3678,5,9,2022,30,20,372
3679,2,1,2023,7,18,105
3680,7,1,2022,14,20,200
3681,2,6,2022,13,5,365
3682,1,7,2021,15,6,84
3683,3,9,2023,20,13,212
3684,4,11,2022,1,23,251
3685,5,7,2021,13,8,10
3686,2,5,2021,8,16,29
3687,2,8,2023,13,16,104
3688,1,2,2023,3,14,184
3689,1,7,2022,20,0,495
3690,7,9,2023,9,16,106
3691,2,9,2021,9,19,311
3692,6,6,2021,30,1,327
3693,6,10,2021,15,11,370
3694,5,10,2021,17,15,412
3695,2,12,2021,13,14,361
3696,2,12,2021,30,2,186
3697,2,4,2021,24,12,46
3698,7,9,2023,29,0,19
3699,1,1,2023,5,19,128
3700,4,1,2022,27,23,252
3701,3,9,2023,24,4,171
3702,3,1,2021,24,6,421
3703,1,6,2021,11,1,476
3704,5,8,2023,11,22,419
3705,4,6,2023,4,5,48
3706,4,11,2023,24,21,151
3707,4,11,2022,13,1,488
3708,6,8,2023,25,6,299
3709,5,5,2022,19,0,58
3710,1,5,2023,15,9,478
3711,7,10,2021,1,11,455
3712,6,4,2022,4,9,277
3713,2,10,2022,27,3,56
3714,2,7,2021,25,21,89
3715,5,9,2022,3,9,110
3716,1,3,2022,26,3,298
3717,3,1,2022,20,19,421
3718,5,10,2022,5,4,14
3719,1,8,2023,24,11,127
3720,5,7,2021,4,3,336
3721,6,6,2021,30,3,51
3722,4,11,2022,23,5,58
3723,6,4,2022,9,6,393
3724,2,12,2022,28,2,390
3725,7,11,2022,14,18,162
3726,1,6,2022,8,17,26
3727,6,12,2023,25,14,184
3728,1,3,2023,2,9,163
3729,3,1,2021,7,14,92
3730,6,9,2023,25,10,378
3731,5,5,2021,29,19,395
3732,6,4,2022,8,2,40
3733,1,2,2023,26,9,203
3734,2,12,2021,19,16,477
3735,1,5,2022,11,1,389
3736,7,11,2021,24,3,351
3737,4,1,2022,13,23,7
3738,3,6,2022,4,2,185
3739,4,6,2021,14,1,296
3740,4,11,2023,22,0,61
3741,1,5,2023,8,0,356
3742,2,7,2022,17,10,354
3743,7,8,2023,1,4,328
3744,4,2,2022,18,11,409
3745,4,8,2021,1,4,461
3746,6,5,2023,31,20,158
3747,6,7,2022,9,0,274
3748,2,9,2023,17,14,414
3749,1,11,2023,20,11,266
3750,2,10,2021,23,21,389
3751,2,2,2021,22,13,219
3752,2,6,2021,29,14,394
3753,4,4,2023,17,12,236
3754,3,5,2022,16,19,386
3755,5,8,2023,27,12,240
3756,3,10,2022,7,4,239
3757,3,7,2022,9,0,138
3758,3,1,2023,17,21,309
3759,6,4,2021,26,10,317
3760,6,1,2023,13,16,209
3761,3,1,2022,9,5,492
3762,3,3,2022,25,4,40
3763,5,5,2022,6,18,177
3764,3,5,2023,1,1,306
3765,5,11,2021,23,20,133
3766,3,9,2023,19,7,14
3767,4,8,2021,10,2,44
3768,2,11,2023,21,1,71
3769,4,8,2022,29,8,480
3770,5,6,2022,4,23,490
3771,2,6,2021,16,12,29
3772,6,3,2021,16,15,228
3773,5,11,2022,22,13,434
3774,5,5,2021,16,0,72
3775,5,9,2023,27,14,427
3776,4,10,2021,13,21,389
3777,3,6,2022,17,11,444
3778,6,11,2021,1,17,311
3779,1,5,2022,24,9,378
3780,3,1,2021,27,20,114
3781,2,12,2022,19,6,106
3782,6,8,2023,17,5,122
3783,3,7,2021,29,9,499
3784,3,12,2022,10,18,73
3785,7,1,2023,19,9,203
3786,7,10,2023,16,19,183
3787,7,2,2021,29,8,57
3788,7,1,2023,25,14,289
3789,2,11,2023,9,2,24
3790,1,10,2021,9,11,384
3791,5,6,2022,1,10,183
3792,1,8,2021,4,23,159
3793,5,7,2021,16,13,88
3794,6,7,2022,31,14,5
3795,3,7,2023,28,9,222
3796,3,12,2022,4,22,385
3797,1,8,2022,12,12,488
3798,7,4,2023,9,9,15
3799,7,5,2022,4,5,400
3800,2,11,2023,25,11,84
3801,4,5,2021,1,20,141
3802,7,9,2021,7,7,425
3803,2,12,2023,3,20,235
3804,4,8,2021,18,23,372
3805,1,4,2022,29,14,18
3806,2,4,2021,19,23,395
3807,1,7,2022,26,4,448
3808,4,12,2022,25,20,13
3809,2,2,2022,12,13,318
3810,2,3,2021,14,10,8
3811,5,9,2023,6,10,34
3812,4,7,2022,21,3,152
3813,6,2,2021,27,13,393
3814,1,6,2023,1,22,331
3815,6,1,2021,7,8,107
3816,2,7,2022,24,19,376
3817,5,3,2022,10,11,122
3818,6,4,2022,25,14,176
3819,1,11,2022,25,7,94
3820,3,8,2022,24,0,328
3821,4,3,2023,6,19,214
3822,4,7,2022,31,20,227
3823,2,6,2022,16,19,96
3824,1,4,2023,27,3,416
3825,4,9,2021,23,4,214
3826,3,9,2023,28,16,130
3827,2,9,2021,13,3,137
3828,5,1,2022,23,0,215
3829,2,11,2023,21,12,133
3830,4,9,2021,29,0,439
3831,4,3,2023,16,6,115
3832,4,11,2021,26,21,155
3833,2,5,2022,2,18,190
3834,7,3,2021,21,16,51
3835,1,6,2023,28,19,42
3836,6,7,2022,17,10,87
3837,6,5,2021,11,7,402
3838,6,2,2021,26,17,340
3839,6,12,2021,30,8,359
3840,7,5,2021,12,5,488
3841,1,7,2021,8,21,420
3842,3,1,2023,16,14,308
3843,1,4,2023,6,9,346
3844,4,3,2021,14,11,342
3845,2,8,2022,16,16,484
3846,3,2,2023,9,21,31
3847,6,6,2023,4,14,436
3848,5,5,2021,19,8,28
3849,7,6,2021,13,16,48
3850,2,1,2021,16,3,140
3851,3,8,2022,9,4,426
3852,3,10,2022,8,1,151
3853,5,5,2022,3,11,50
3854,5,11,2023,11,4,456
3855,4,7,2023,3,8,274
3856,3,10,2021,4,4,356
3857,4,12,2021,30,23,446
3858,1,5,2023,26,12,171
3859,3,7,2021,5,4,200
3860,2,6,2023,31,19,6
3861,7,2,2021,12,15,125
3862,6,11,2022,22,6,241
3863,4,12,2021,19,11,212
3864,1,12,2022,6,3,420
3865,4,6,2023,18,2,450
3866,1,1,2023,1,18,215
3867,4,9,2022,5,7,20
3868,1,1,2022,28,22,193
3869,4,10,2023,30,5,350
3870,1,7,2022,17,15,4
3871,3,9,2021,25,13,251
3872,2,11,2021,25,9,121
3873,1,3,2021,19,13,149
3874,3,9,2023,27,19,303
3875,3,1,2023,17,9,343
3876,4,3,2021,31,8,339
3877,4,9,2021,19,21,377
3878,6,1,2022,6,1,161
3879,6,10,2022,19,11,495
3880,7,7,2021,11,11,462
3881,7,11,2022,29,6,44
3882,2,3,2023,24,4,194
3883,6,8,2023,10,15,80
3884,4,6,2023,6,4,268
3885,6,8,2022,15,11,4
3886,3,11,2022,23,20,485
3887,4,7,2023,20,21,444
3888,2,3,2021,31,23,116
3889,3,10,2021,29,3,77
3890,2,10,2021,16,7,480
3891,3,3,2023,3,19,195
3892,2,5,2023,9,22,41
3893,3,10,2021,21,5,266
3894,4,7,2022,14,17,289
3895,5,8,2023,27,21,444
3896,1,7,2021,19,2,372
3897,3,8,2023,22,12,326
3898,3,4,2023,17,16,281
3899,2,4,2022,19,21,90
3900,1,6,2021,26,8,222
3901,2,7,2021,27,16,126
3902,1,6,2022,8,3,471
3903,4,9,2022,16,16,241
3904,1,8,2022,12,23,148
3905,5,2,2021,8,17,123
3906,4,7,2023,2,8,300
3907,5,11,2022,15,11,153
3908,4,7,2022,10,1,151
3909,2,6,2023,2,1,109
3910,3,11,2021,27,0,269
3911,6,9,2023,25,2,351
3912,7,12,2023,25,13,455
3913,5,3,2022,3,6,378
3914,5,2,2023,13,2,118
3915,6,1,2021,8,12,285
3916,5,11,2023,19,18,283
3917,5,1,2021,29,9,44
3918,3,10,2023,3,19,346
3919,2,3,2022,1,11,333
3920,5,4,2021,3,12,15
3921,6,7,2022,7,7,226
3922,2,10,2021,31,7,409
3923,7,5,2022,7,22,340
3924,3,10,2023,25,5,367
3925,5,9,2022,6,15,127
3926,5,5,2021,26,8,244
3927,3,4,2022,3,12,470
3928,3,1,2021,2,15,89
3929,5,11,2021,10,21,267
3930,6,9,2023,2,14,490
3931,6,5,2023,24,23,245
3932,7,5,2023,5,22,292
3933,1,3,2021,30,8,274
3934,6,6,2023,13,22,204
3935,2,8,2023,11,9,385
3936,3,10,2023,24,10,234
3937,2,6,2021,5,23,362
3938,1,7,2021,28,0,382
3939,3,4,2023,4,10,176
3940,1,11,2023,5,18,66
3941,1,8,2023,30,16,443
3942,3,3,2022,26,21,71
3943,5,5,2022,22,23,184
3944,5,6,2021,6,22,192
3945,7,2,2023,16,3,110
3946,3,11,2022,1,4,340
3947,6,1,2022,18,6,370
3948,7,9,2021,30,0,233
3949,7,1,2021,22,20,69
3950,1,12,2022,22,13,70
3951,6,6,2021,30,18,55
3952,3,11,2023,12,19,471
3953,7,12,2022,17,1,22
3954,3,7,2023,25,12,57
3955,7,3,2021,14,5,43
3956,3,3,2021,5,14,495
3957,1,3,2022,4,16,479
3958,6,8,2023,5,2,267
3959,7,1,2023,12,2,378
3960,1,1,2023,6,17,464
3961,1,4,2023,26,21,98
3962,6,8,2021,5,0,333
3963,3,11,2022,1,22,78
3964,4,9,2023,4,8,372
3965,5,7,2021,26,17,463
3966,6,1,2021,30,4,434
3967,5,2,2021,4,5,26
3968,5,1,2021,7,23,105
3969,5,7,2021,21,22,493
3970,2,10,2023,20,15,295
3971,2,6,2022,10,10,189
3972,3,11,2023,20,3,340
3973,6,3,2023,7,10,121
3974,7,8,2023,23,1,371
3975,4,7,2023,11,5,68
3976,5,2,2021,30,4,370
3977,4,2,2022,28,8,474
3978,2,6,2021,12,16,166
3979,6,2,2022,6,16,223
3980,7,4,2022,14,11,416
3981,1,2,2022,19,12,298
3982,6,2,2021,21,3,372
3983,5,12,2021,19,15,30
3984,4,4,2023,31,21,324
3985,2,6,2021,28,22,195
3986,6,1,2023,14,2,81
3987,1,6,2022,27,12,436
3988,3,11,2022,29,17,383
3989,6,12,2021,6,3,170
3990,5,10,2022,14,22,215
3991,4,5,2023,16,13,414
3992,2,12,2022,1,19,476
3993,5,9,2021,17,4,57
3994,4,1,2022,6,7,177
3995,1,5,2021,19,9,499
3996,2,1,2021,20,22,258
3997,7,7,2022,26,3,482
3998,4,5,2023,7,1,361
3999,7,11,2021,1,21,426
4000,2,5,2023,8,12,56
4001,7,6,2023,26,3,77
4002,2,10,2023,5,0,314
4003,2,7,2022,14,8,425
4004,5,5,2023,16,0,338
4005,2,11,2022,23,19,317
4006,1,2,2023,22,2,269
4007,1,6,2023,15,23,269
4008,6,11,2023,20,5,288
4009,4,3,2023,20,7,165
4010,4,1,2021,14,15,106
4011,5,11,2022,13,18,485
4012,6,1,2023,18,14,105
4013,3,8,2023,19,3,60
4014,2,6,2021,1,17,287
4015,6,9,2021,14,11,263
4016,1,2,2023,26,14,299
4017,4,1,2023,26,16,430
4018,6,4,2022,6,12,171
4019,5,12,2021,18,18,372
4020,6,1,2021,7,16,338
4021,7,2,2023,6,0,274
4022,7,3,2023,8,9,476
4023,7,5,2022,5,12,61
4024,5,11,2022,29,23,343
4025,7,10,2021,9,11,114
4026,5,11,2021,18,0,158
4027,5,10,2023,15,18,390
4028,2,4,2021,14,15,215
4029,7,12,2022,27,1,428
4030,4,1,2021,17,5,116
4031,4,5,2022,27,22,17
4032,4,6,2023,28,15,451
4033,3,11,2021,29,4,60
4034,6,6,2022,17,13,87
4035,1,11,2021,19,18,205
4036,4,8,2022,18,17,415
4037,2,7,2021,6,15,253
4038,6,11,2023,29,4,479
4039,6,4,2021,4,0,3
4040,6,6,2022,3,18,419
4041,1,5,2022,31,11,16
4042,2,5,2023,4,0,225
4043,7,7,2021,10,13,269
4044,7,3,2021,26,6,357
4045,7,3,2022,19,23,214
4046,1,1,2023,4,7,386
4047,5,5,2021,1,0,451
4048,2,4,2022,3,14,425
4049,3,4,2022,5,11,223
4050,1,7,2022,6,13,438
4051,1,10,2021,26,4,339
4052,4,6,2021,2,23,349
4053,7,11,2022,6,10,386
4054,3,3,2021,17,1,129
4055,6,7,2023,17,22,16
4056,5,8,2023,6,2,487
4057,4,5,2023,14,22,400
4058,3,9,2021,14,21,321
4059,6,1,2022,30,21,375
4060,1,12,2022,25,10,182
4061,4,3,2022,31,20,128
4062,4,5,2022,18,13,456
4063,7,7,2022,16,9,76
4064,2,2,2022,31,8,205
4065,7,5,2021,6,19,160
4066,2,3,2022,27,5,82
4067,5,8,2021,11,10,367
4068,5,4,2021,21,0,310
4069,6,1,2021,14,23,490
4070,3,2,2021,9,9,206
4071,7,11,2021,1,11,424
4072,1,8,2022,23,4,195
4073,5,9,2023,6,23,435
4074,1,3,2022,23,19,297
4075,1,12,2021,18,20,430
4076,1,12,2022,7,5,284
4077,5,10,2021,7,6,329
4078,5,5,2022,18,17,310
4079,5,12,2023,5,21,117
4080,3,2,2023,29,16,138
4081,2,8,2023,22,3,43
4082,7,10,2021,25,21,407
4083,6,10,2023,28,15,411
4084,6,2,2021,5,16,135
4085,2,12,2023,31,11,253
4086,7,2,2023,21,21,79
4087,7,9,2023,18,20,435
4088,2,4,2023,7,2,375
4089,6,3,2022,27,0,219
4090,7,3,2022,26,21,299
4091,1,9,2022,17,17,213
4092,3,9,2023,21,10,258
4093,1,7,2021,28,9,52
4094,6,5,2021,30,18,209
4095,6,5,2021,7,10,383
4096,4,9,2023,25,14,53
4097,1,11,2021,23,15,228
4098,1,10,2022,2,7,23
4099,1,2,2023,29,13,352
4100,2,4,2021,18,23,255
4101,2,5,2023,16,0,88
4102,7,2,2022,2,11,207
4103,7,5,2021,8,17,414
4104,5,9,2022,13,20,324
4105,1,3,2021,23,3,412
4106,2,11,2023,5,1,120
4107,4,4,2021,7,4,405
4108,4,9,2021,25,11,465
4109,1,8,2021,14,5,261
4110,7,3,2023,23,21,57
4111,6,5,2021,10,1,342
4112,7,10,2022,5,15,177
4113,5,1,2021,29,10,353
4114,1,6,2022,16,9,217
4115,7,11,2021,30,23,239
4116,3,2,2022,12,20,456
4117,2,10,2021,15,5,319
4118,2,3,2023,4,18,271
4119,6,2,2021,16,2,440
4120,1,10,2021,1,18,457
4121,6,12,2023,17,10,116
4122,7,12,2022,24,12,111
4123,3,1,2021,22,10,462
4124,5,1,2022,14,16,453
4125,1,10,2022,28,10,234
4126,7,3,2022,17,8,217
4127,4,1,2021,28,6,53
4128,1,6,2022,20,13,489
4129,5,12,2023,5,21,208
4130,4,11,2021,31,4,81
4131,7,11,2023,10,0,135
4132,7,7,2023,18,3,105
4133,3,2,2023,4,1,4
4134,4,9,2022,1,9,209
4135,4,7,2021,18,8,332
4136,1,12,2021,27,15,233
4137,3,3,2021,27,22,339
4138,5,10,2023,2,16,166
4139,1,9,2023,20,12,236
4140,5,11,2022,18,13,279
4141,3,10,2022,5,2,335
4142,6,8,2023,24,8,426
4143,3,6,2021,31,1,56
4144,1,3,2023,14,3,102
4145,2,3,2022,2,16,166
4146,2,7,2022,27,1,43
4147,1,12,2022,15,1,380
4148,4,1,2023,19,15,213
4149,2,8,2023,17,15,177
4150,1,4,2023,13,10,258
4151,6,11,2023,3,0,331
4152,4,3,2023,18,23,395
4153,3,8,2022,23,11,79
4154,1,6,2022,21,10,92
4155,3,3,2022,10,9,360
4156,6,3,2021,23,8,163
4157,7,4,2023,21,18,348
4158,1,3,2023,22,2,226
4159,1,4,2021,17,7,461
4160,7,8,2022,28,18,260
4161,2,2,2022,25,9,18
4162,3,10,2023,19,11,22
4163,5,5,2023,24,22,138
4164,3,5,2021,22,13,411
4165,6,2,2021,19,16,366
4166,6,6,2023,1,11,443
4167,6,10,2021,5,15,312
4168,7,7,2022,15,21,369
4169,6,8,2022,22,16,455
4170,4,5,2023,23,1,478
4171,7,10,2021,3,10,320
4172,7,1,2023,18,13,230
4173,4,11,2022,10,18,467
4174,5,3,2022,31,11,200
4175,3,12,2021,19,9,361
4176,2,5,2023,12,6,273
4177,6,10,2023,5,16,338
4178,6,2,2022,11,9,150
4179,6,11,2021,10,7,195
4180,5,5,2021,28,22,31
4181,7,10,2022,8,11,461
4182,3,11,2023,12,11,172
4183,7,8,2021,20,19,235
4184,1,3,2023,31,4,125
4185,7,11,2023,8,3,131
4186,2,9,2021,6,22,163
4187,7,2,2021,17,1,495
4188,5,12,2022,27,7,368
4189,7,1,2023,2,6,16
4190,5,3,2021,14,22,274
4191,7,4,2021,21,2,230
4192,1,1,2023,20,18,112
4193,3,10,2022,27,20,327
4194,2,7,2021,29,17,485
4195,7,9,2021,9,3,70
4196,5,1,2021,3,5,250
4197,2,5,2023,27,9,191
4198,4,8,2023,21,14,57
4199,4,10,2022,15,22,259
4200,7,2,2023,21,14,230
4201,4,6,2023,17,18,424
4202,2,4,2023,19,20,207
4203,7,2,2021,29,7,40
4204,6,9,2021,23,17,113
4205,5,10,2022,25,9,368
4206,3,9,2022,15,14,413
4207,3,12,2023,29,19,92
4208,4,1,2023,31,18,176
4209,4,11,2023,29,23,494
4210,4,6,2021,22,3,315
4211,5,3,2022,20,9,469
4212,4,6,2023,13,15,290
4213,2,7,2023,30,16,296
4214,5,8,2023,31,23,170
4215,2,7,2023,22,22,260
4216,1,5,2023,9,7,497
4217,6,9,2023,9,6,457
4218,4,11,2023,28,4,309
4219,4,11,2022,28,15,386
4220,6,9,2022,13,12,473
4221,1,2,2023,12,17,484
4222,1,5,2021,20,12,190
4223,4,7,2023,8,6,98
4224,5,6,2023,4,15,448
4225,4,1,2023,24,19,342
4226,3,8,2021,21,5,389
4227,7,1,2022,1,16,496
4228,6,5,2021,24,16,279
4229,4,5,2021,11,16,403
4230,3,7,2023,5,12,301
4231,5,5,2022,28,9,162
4232,1,6,2021,12,19,476
4233,4,7,2021,5,19,128
4234,5,10,2022,19,0,118
4235,1,9,2021,10,5,480
4236,2,11,2021,30,18,89
4237,6,8,2023,26,6,499
4238,7,5,2023,16,5,267
4239,1,3,2021,11,17,205
4240,7,11,2021,28,0,73
4241,7,2,2022,19,3,95
4242,4,8,2022,30,14,57
4243,6,12,2021,10,7,165
4244,2,3,2022,4,1,401
4245,6,2,2023,28,12,477
4246,5,10,2023,23,3,407
4247,2,5,2023,25,12,178
4248,4,2,2021,24,1,425
4249,1,2,2023,4,23,254
4250,2,11,2021,16,0,72
4251,6,1,2023,4,12,391
4252,5,4,2021,18,15,204
4253,3,12,2023,6,16,145
4254,1,12,2023,22,12,368
4255,7,5,2021,8,23,417
4256,6,5,2023,1,3,62
4257,2,12,2021,9,7,151
4258,4,4,2022,9,5,105
4259,6,9,2022,2,6,342
4260,7,3,2021,8,13,285
4261,4,6,2021,12,1,147
4262,3,6,2023,26,3,5
4263,1,1,2022,21,14,124
4264,2,2,2021,30,2,32
4265,7,7,2022,9,16,455
4266,7,4,2021,7,22,139
4267,2,9,2022,21,15,69
4268,3,12,2021,22,3,332
4269,6,2,2021,16,13,163
4270,4,3,2023,29,9,345
4271,3,12,2021,17,2,85
4272,3,6,2023,20,9,152
4273,7,2,2021,14,14,474
4274,7,1,2023,27,7,193
4275,4,3,2023,27,8,276
4276,3,8,2022,3,10,377
4277,7,6,2022,12,23,262
4278,2,2,2021,3,12,251
4279,4,7,2021,5,18,83
4280,1,6,2022,25,0,350
4281,6,8,2023,13,12,321
4282,7,11,2021,22,16,136
4283,5,11,2021,31,12,215
4284,5,10,2023,25,7,132
4285,5,6,2022,21,13,249
4286,5,9,2023,4,3,206
4287,1,7,2021,28,14,283
4288,1,8,2021,9,10,214
4289,2,3,2021,31,10,171
4290,7,9,2023,25,18,158
4291,7,9,2023,30,8,144
4292,3,2,2021,15,4,467
4293,5,5,2021,28,10,212
4294,2,5,2021,2,1,278
4295,5,7,2022,24,23,64
4296,7,1,2021,22,14,454
4297,7,10,2022,7,2,455
4298,7,9,2022,12,2,95
4299,7,12,2023,18,10,322
4300,2,4,2023,27,23,327
4301,6,6,2021,25,14,326
4302,4,4,2023,29,21,206
4303,1,8,2022,25,16,489
4304,4,10,2023,15,14,483
4305,5,5,2021,26,20,362
4306,5,9,2021,8,11,14
4307,1,5,2022,24,6,228
4308,3,2,2023,5,23,209
4309,6,1,2021,13,20,33
4310,7,6,2022,30,1,224
4311,2,8,2021,10,17,286
4312,5,11,2022,10,0,415
4313,4,7,2022,23,18,473
4314,5,11,2022,8,11,50
4315,4,7,2021,9,3,179
4316,6,5,2022,31,22,309
4317,4,12,2022,22,22,497
4318,4,8,2021,1,1,84
4319,5,6,2023,9,13,306
4320,5,6,2023,4,10,167
4321,5,3,2023,22,13,236
4322,2,2,2023,13,7,286
4323,2,6,2023,12,20,90
4324,6,4,2023,22,13,373
4325,1,5,2023,14,15,282
4326,7,6,2021,11,5,318
4327,6,1,2022,3,11,461
4328,3,5,2022,8,17,200
4329,5,8,2021,29,15,3
4330,1,7,2023,21,23,265
4331,7,10,2023,17,11,254
4332,6,11,2021,21,19,287
4333,7,10,2023,8,16,162
4334,2,6,2021,29,21,432
4335,2,3,2022,4,9,331
4336,3,11,2023,31,19,325
4337,4,9,2022,1,13,101
4338,3,6,2022,21,13,224
4339,7,9,2023,11,22,176
4340,4,3,2023,13,12,286
4341,5,9,2021,9,19,291
4342,7,12,2021,6,15,218
4343,3,1,2022,14,13,475
4344,3,10,2021,11,1,109
4345,7,7,2021,28,13,55
4346,3,10,2021,16,11,185
4347,1,8,2023,17,16,405
4348,2,2,2021,30,6,403
4349,4,3,2022,14,6,5
4350,5,7,2021,12,14,207
4351,5,11,2023,1,1,302
4352,3,10,2022,27,5,64
4353,6,3,2023,13,21,181
4354,7,2,2022,31,20,259
4355,6,12,2023,23,17,286
4356,3,8,2021,26,5,166
4357,3,7,2023,30,3,315
4358,3,5,2023,12,4,95
4359,4,2,2023,21,1,233
4360,3,6,2023,8,16,142
4361,5,7,2021,6,12,379
4362,3,6,2022,4,8,336
4363,1,1,2021,1,21,251
4364,5,10,2023,22,16,42
4365,3,8,2021,15,19,471
4366,3,5,2022,30,11,263
4367,6,2,2022,29,7,438
4368,3,5,2022,30,22,315
4369,7,5,2023,7,13,37
4370,4,5,2021,29,1,124
4371,6,12,2023,7,17,82
4372,7,3,2021,31,2,99
4373,1,4,2023,9,21,490
4374,6,10,2022,11,17,99
4375,6,9,2022,26,15,94
4376,7,1,2023,24,0,312
4377,2,8,2023,28,22,459
4378,1,7,2021,2,18,82
4379,7,11,2023,22,20,306
4380,7,12,2022,1,12,229
4381,7,7,2021,17,13,9
4382,5,9,2021,23,2,91
4383,2,7,2023,26,6,314
4384,4,2,2023,25,0,281
4385,1,3,2022,23,2,163
4386,5,4,2021,5,0,321
4387,5,6,2022,26,3,468
4388,4,4,2021,16,8,188
4389,2,3,2022,4,13,255
4390,4,10,2022,10,13,413
4391,5,2,2022,29,1,166
4392,4,1,2022,26,18,449
4393,1,5,2022,9,16,458
4394,6,10,2021,28,4,135
4395,6,11,2021,1,12,36
4396,7,10,2021,16,7,500
4397,1,5,2021,23,11,414
4398,2,5,2023,4,10,397
4399,1,8,2023,21,11,63
4400,4,1,2021,19,5,260
4401,1,9,2023,24,18,58
4402,4,12,2023,17,16,239
4403,5,11,2021,31,12,135
4404,4,1,2022,25,12,223
4405,1,12,2021,3,0,236
4406,3,7,2022,10,22,438
4407,5,10,2023,27,2,436
4408,2,9,2023,4,1,75
4409,7,3,2022,4,11,87
4410,6,6,2022,20,14,39
4411,7,2,2023,12,1,384
4412,2,1,2021,3,23,425
4413,4,7,2022,7,9,395
4414,7,4,2022,10,0,217
4415,6,11,2022,11,21,86
4416,7,4,2022,12,16,385
4417,5,1,2021,9,13,413
4418,2,9,2023,14,22,20
4419,5,6,2023,17,13,197
4420,7,3,2021,5,19,360
4421,1,3,2021,21,11,367
